model,image,true_class,pred_class,correct,iou
Large,scraped_approved_1782577257_81.jpg,OVERSURGE,OTHER,False,0.9412132058522259
Large,scraped_approved_1782577257_81.jpg,MCB,MCB,True,0.9178492690686844
Large,scraped_approved_1782577257_81.jpg,MCB,MCB,True,0.9376120164756758
Large,scraped_approved_1782577257_81.jpg,MCB,MCB,True,0.9011548705839237
Large,scraped_approved_1782577257_81.jpg,MCB,MCB,True,0.9268752115131029
Large,scraped_approved_1782577257_81.jpg,MCB,MCB,True,0.895889705483736
Large,scraped_approved_1782577257_81.jpg,MCB,MCB,True,0.9603825900859346
Large,scraped_approved_1782577257_81.jpg,MCB,MCB,True,0.9063675376449792
Large,SPAIN_07104893-2a8c-4742-a5c1-3589f3423cfa.jpg,MCB,MCB,True,0.9152545464565786
Large,SPAIN_07104893-2a8c-4742-a5c1-3589f3423cfa.jpg,RCD,MCB,False,0.902635421871154
Large,SPAIN_16c18613-b9af-4cca-801e-8a5efc8fba43.jpeg,MAINBREAKER,MAINBREAKER,True,0.8744072150263366
Large,SPAIN_16c18613-b9af-4cca-801e-8a5efc8fba43.jpeg,MCB,MAINBREAKER,False,0.8877410327239162
Large,SPAIN_16c18613-b9af-4cca-801e-8a5efc8fba43.jpeg,RCD,RCD,True,0.932103964883847
Large,SPAIN_16c18613-b9af-4cca-801e-8a5efc8fba43.jpeg,MCB,MCB,True,0.9393779232543298
Large,SPAIN_16c18613-b9af-4cca-801e-8a5efc8fba43.jpeg,MCB,MCB,True,0.9250906255643168
Large,SPAIN_16c18613-b9af-4cca-801e-8a5efc8fba43.jpeg,MCB,MCB,True,0.937911232719389
Large,SPAIN_16c18613-b9af-4cca-801e-8a5efc8fba43.jpeg,MCB,MCB,True,0.8841659614077412
Large,SPAIN_317f73b8-13a9-4617-ad3c-ca5409e4e120.jpeg,MAINBREAKER,MAINBREAKER,True,0.8673331518610347
Large,SPAIN_317f73b8-13a9-4617-ad3c-ca5409e4e120.jpeg,RCD,RCD,True,0.929746374192545
Large,SPAIN_317f73b8-13a9-4617-ad3c-ca5409e4e120.jpeg,MCB,MCB,True,0.9557899979367478
Large,SPAIN_317f73b8-13a9-4617-ad3c-ca5409e4e120.jpeg,MCB,MCB,True,0.9349947509724059
Large,SPAIN_317f73b8-13a9-4617-ad3c-ca5409e4e120.jpeg,MCB,MCB,True,0.9194222870066939
Large,SPAIN_317f73b8-13a9-4617-ad3c-ca5409e4e120.jpeg,MCB,MCB,True,0.9604032667474559
Large,SPAIN_317f73b8-13a9-4617-ad3c-ca5409e4e120.jpeg,MCB,MCB,True,0.8864885838146664
Large,SPAIN_3a76f32e-23f3-43c2-86d1-96baf1adfeb5.jpg,MCB,MCB,True,0.9499543650996167
Large,SPAIN_3a76f32e-23f3-43c2-86d1-96baf1adfeb5.jpg,MCB,MCB,True,0.9752969592671072
Large,SPAIN_3a76f32e-23f3-43c2-86d1-96baf1adfeb5.jpg,MCB,MCB,True,0.9537960198325254
Large,SPAIN_3a76f32e-23f3-43c2-86d1-96baf1adfeb5.jpg,MCB,MCB,True,0.5085411975328326
Large,SPAIN_66e65cb2-f410-4140-86c8-e11439746fc6.jpg,RCD,RCD,True,0.9021531579639156
Large,SPAIN_66e65cb2-f410-4140-86c8-e11439746fc6.jpg,MAINBREAKER,MCB,False,0.7498407432628992
Large,SPAIN_66e65cb2-f410-4140-86c8-e11439746fc6.jpg,MCB,MCB,True,0.9006290442360955
Large,SPAIN_66e65cb2-f410-4140-86c8-e11439746fc6.jpg,MCB,MCB,True,0.8605028688009494
Large,SPAIN_66e65cb2-f410-4140-86c8-e11439746fc6.jpg,RCD,RCD,True,0.9652329407198402
Large,SPAIN_66e65cb2-f410-4140-86c8-e11439746fc6.jpg,MCB,MCB,True,0.9251514277111135
Large,SPAIN_66e65cb2-f410-4140-86c8-e11439746fc6.jpg,MCB,MCB,True,0.8869925103468137
Large,SPAIN_7fc16587-e475-404b-83aa-7d0b2cb2851f.jpg,RCD,RCD,True,0.506625670926626
Large,SPAIN_7fc16587-e475-404b-83aa-7d0b2cb2851f.jpg,MCB,MCB,True,0.5735506157938739
Large,SPAIN_8a4d84d3-797f-4cad-9128-975e91e800f3.jpeg,MCB,MCB,True,0.9254081491452855
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,MAINBREAKER,MCB,False,0.9083648644555444
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,RCD,RCD,True,0.9042053442916973
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,RCD,RCD,True,0.8867401935493268
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,MCB,MCB,True,0.8973263895360459
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,MCB,MCB,True,0.9189177418739571
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,MCB,MCB,True,0.887055395781903
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,OTHER,OTHER,True,0.9111312858291333
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,MCB,MCB,True,0.914091010866586
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,RCD,RCD,True,0.9109071074880231
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,OTHER,OTHER,True,0.8255434796343191
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,MCB,MCB,True,0.8726355597959514
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,MCB,MCB,True,0.9058435956854318
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,MCB,MCB,True,0.9471807841282233
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,MCB,MCB,True,0.9583977886003217
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,RCD,RCD,True,0.8884490219343468
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,OTHER,OTHER,True,0.9381512249401577
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,OTHER,OTHER,True,0.8755833813119935
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,RCD,RCD,True,0.565805019377711
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,MCB,MCB,True,0.8496941524424237
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,OTHER,OTHER,True,0.4609224408713789
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,OTHER,MCB,False,0.47061968591982023
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,OTHER,OTHER,True,0.9100265420142344
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,OTHER,MCB,False,0.8620629638836597
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,MCB,MCB,True,0.9108295119206097
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,OTHER,OTHER,True,0.8719050112847662
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,OTHER,MCB,False,0.9203512653063538
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,MCB,MCB,True,0.8701877874761751
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,OTHER,RCD,False,0.8489472816918748
Large,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,MCB,MCB,True,0.8857139307128167
Large,SPAIN_9c17e1d2-6f01-4aa0-a286-2b9d0f7279bb.jpg,MAINBREAKER,MAINBREAKER,True,0.8859941714134512
Large,SPAIN_9c17e1d2-6f01-4aa0-a286-2b9d0f7279bb.jpg,RCD,RCD,True,0.9107771898898519
Large,SPAIN_9c17e1d2-6f01-4aa0-a286-2b9d0f7279bb.jpg,MCB,MCB,True,0.9396407526508276
Large,SPAIN_9c17e1d2-6f01-4aa0-a286-2b9d0f7279bb.jpg,MCB,MCB,True,0.9381768748946581
Large,SPAIN_9c17e1d2-6f01-4aa0-a286-2b9d0f7279bb.jpg,MCB,MCB,True,0.8105434657485472
Large,SPAIN_9c17e1d2-6f01-4aa0-a286-2b9d0f7279bb.jpg,MCB,MCB,True,0.520391908689883
Large,SPAIN_9c17e1d2-6f01-4aa0-a286-2b9d0f7279bb.jpg,MCB,MCB,True,0.40112806658102007
Large,SPAIN_a0acdd6f-645c-44b5-be26-006e84bf9930.jpg,OTHER,OTHER,True,0.8223150108470542
Large,SPAIN_a0acdd6f-645c-44b5-be26-006e84bf9930.jpg,MCB,MAINBREAKER,False,0.8537191275564943
Large,SPAIN_a0acdd6f-645c-44b5-be26-006e84bf9930.jpg,RCD,RCD,True,0.9160295168145861
Large,SPAIN_a0acdd6f-645c-44b5-be26-006e84bf9930.jpg,MCB,MCB,True,0.841343669383513
Large,SPAIN_a0acdd6f-645c-44b5-be26-006e84bf9930.jpg,MCB,MCB,True,0.9517918597608863
Large,SPAIN_a0acdd6f-645c-44b5-be26-006e84bf9930.jpg,MCB,MCB,True,0.8793096165373386
Large,SPAIN_a0acdd6f-645c-44b5-be26-006e84bf9930.jpg,MCB,MCB,True,0.9436080309153434
Large,SPAIN_a0acdd6f-645c-44b5-be26-006e84bf9930.jpg,MCB,MCB,True,0.9464303773021403
Large,SPAIN_b3207172-17e0-4d2e-8d84-ac6a495d2e68.jpg,MCB,MCB,True,0.9766519059713472
Large,SPAIN_b3207172-17e0-4d2e-8d84-ac6a495d2e68.jpg,MCB,MCB,True,0.9398657803972335
Large,SPAIN_b3207172-17e0-4d2e-8d84-ac6a495d2e68.jpg,MCB,MCB,True,0.9328539166617994
Large,SPAIN_b3207172-17e0-4d2e-8d84-ac6a495d2e68.jpg,RCD,RCD,True,0.9094827989755369
Large,SPAIN_b3207172-17e0-4d2e-8d84-ac6a495d2e68.jpg,MAINBREAKER,MAINBREAKER,True,0.9737438592864047
Large,SPAIN_b3207172-17e0-4d2e-8d84-ac6a495d2e68.jpg,MAINBREAKER,MAINBREAKER,True,0.8974308825100323
Large,SPAIN_c02b9e12-140b-4716-bb3c-d5043c793944.jpg,MCB,MCB,True,0.7469870976304874
Large,SPAIN_c02b9e12-140b-4716-bb3c-d5043c793944.jpg,MCB,MCB,True,0.9090656790077608
Large,SPAIN_c02b9e12-140b-4716-bb3c-d5043c793944.jpg,RCD,RCD,True,0.8967301288741534
Large,SPAIN_de7c30d0-ac9f-4dbd-ae0c-c6de8b525c98.jpeg,MAINBREAKER,MAINBREAKER,True,0.8073790502390855
Large,SPAIN_de7c30d0-ac9f-4dbd-ae0c-c6de8b525c98.jpeg,RCD,RCD,True,0.8682689278554865
Large,SPAIN_de7c30d0-ac9f-4dbd-ae0c-c6de8b525c98.jpeg,MCB,MCB,True,0.9240378317371664
Large,SPAIN_de7c30d0-ac9f-4dbd-ae0c-c6de8b525c98.jpeg,MCB,MCB,True,0.9112049227596373
